X,Y,Index_,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8842699.62498279,5410546.08806216,530,2761191,2008,D14,Other,2008/08/03 04:00:00+00,86,Roncesvalles (86),-79.43532226,43.64420447,537
-8829105.31548379,5414542.73569495,531,2919665,2008,D55,Stabbing,2008/08/03 04:00:00+00,64,Woodbine Corridor (64),-79.3132025,43.67017932,538
-8822875.57510318,5432599.23171527,532,2756711,2008,D42,Shooting,2008/08/10 04:00:00+00,128,Agincourt South-Malvern West (128),-79.25723979,43.7873913,539
-8843079.58178196,5429063.8971885,533,2891170,2008,D32,Shooting,2008/08/24 04:00:00+00,37,Willowdale West (37),-79.43873547,43.76446008,540
-8819469.8131685,5435342.84148954,534,2928965,2008,D42,Shooting,2008/08/26 04:00:00+00,132,Malvern (132),-79.22664531,43.8051811,541
-8860205.02679215,5421679.24103748,535,2597314,2008,D23,Other,2008/05/28 04:00:00+00,1,West Humber-Clairville (1),-79.59257596,43.71653266,542
-8833885.50911504,5411315.9362805,536,2986087,2008,D51,Other,2008/08/22 04:00:00+00,77,Waterfront Communities-The Island (77),-79.35614371,43.64920871,543
-8836444.53604093,5429293.17808232,537,2881742,2008,D33,Stabbing,2008/09/02 04:00:00+00,52,Bayview Village (52),-79.37913184,43.76594753,544
-8846492.68189748,5417813.37714418,538,2406153,2008,D12,Shooting,2008/09/08 04:00:00+00,110,Keelesdale-Eglinton West (110),-79.46939587,43.69142738,545
-8854612.79087141,5427157.50347271,539,2386684,2008,D31,Stabbing,2008/09/08 04:00:00+00,22,Humbermede (22),-79.54234005,43.752091,546
-8847814.94594107,5422634.04395537,540,2922744,2008,D31,Shooting,2008/09/09 04:00:00+00,29,Maple Leaf (29),-79.48127397,43.72273162,547
-8851990.24281769,5428672.08044291,541,2747960,2008,D31,Shooting,2008/09/16 04:00:00+00,24,Black Creek (24),-79.5187813,43.7619181,548
-8826231.48037753,5431726.87270551,542,2909162,2008,D42,Stabbing,2008/09/16 04:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.2873864,43.78173374,549
-8851474.62318148,5427678.84090579,543,2954481,2008,D31,Shooting,2008/09/22 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51414941,43.7554738,550
-8851170.68868896,5416664.42174427,544,2395868,2008,D22,Shooting,2008/10/03 04:00:00+00,9,Edenbridge-Humber Valley (9),-79.51141912,43.68396393,551
-8848806.70575608,5424479.6962388,545,2875476,2008,D31,Other,2008/09/24 04:00:00+00,26,Downsview-Roding-CFB (26),-79.4901831,43.73471251,552
-8851470.19711852,5422311.10596475,546,3044970,2008,D31,Shooting,2008/10/09 04:00:00+00,26,Downsview-Roding-CFB (26),-79.51410965,43.72063505,553
-8838710.61682124,5408884.10662379,547,2386395,2008,D14,Other,2008/10/11 04:00:00+00,82,Niagara (82),-79.39948839,43.63339968,554
-8812801.02982939,5435708.89164365,548,2897918,2008,D42,Stabbing,2008/10/13 04:00:00+00,131,Rouge (131),-79.16673861,43.8075542,555
-8812801.02982939,5435708.89164365,549,2897918,2008,D42,Stabbing,2008/10/13 04:00:00+00,131,Rouge (131),-79.16673861,43.8075542,556
-8819300.29250833,5425570.37052993,550,2823465,2008,D43,Shooting,2008/10/14 04:00:00+00,139,Scarborough Village (139),-79.22512248,43.7417914,557
-8830995.71524657,5413474.6483083,551,2440245,2008,D55,Shooting,2008/10/25 04:00:00+00,70,South Riverdale (70),-79.33018425,43.66323875,558
-8843229.63488957,5427466.12279707,552,3023273,2008,D32,Shooting,2008/10/25 04:00:00+00,33,Clanton Park (33),-79.44008342,43.75409356,559
-8838890.84085044,5411787.52045161,553,2373236,2008,D14,Other,2008/08/28 04:00:00+00,78,Kensington-Chinatown (78),-79.40110737,43.65227394,560
-8818496.61587857,5430042.39579526,554,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),-79.21790293,43.77080779,561
-8818496.61587857,5430042.39579526,555,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),-79.21790293,43.77080779,562
-8818496.61587857,5430042.39579526,556,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),-79.21790293,43.77080779,563
-8857934.28840434,5411806.22289572,557,2739826,2008,D22,Other,2008/11/23 05:00:00+00,13,Etobicoke West Mall (13),-79.57217757,43.6523955,564
-8828721.2977496,5425624.64191128,558,3049956,2008,D33,Shooting,2008/11/26 05:00:00+00,43,Victoria Village (43),-79.30975281,43.74214362,565
-8850885.99020445,5403984.97849655,559,2439136,2008,D22,Stabbing,2008/12/03 05:00:00+00,18,New Toronto (18),-79.50886163,43.60153841,566
-8846659.5219843,5418609.88098159,560,2873166,2008,D12,Stabbing,2008/12/06 05:00:00+00,112,Beechborough-Greenbrook (112),-79.47089462,43.69660081,567
-8825282.57522688,5424194.56005828,561,3103211,2008,D41,Other,2008/12/25 05:00:00+00,119,Wexford/Maryvale (119),-79.27886224,43.73286173,568
-8855793.11699826,5427057.23708671,562,3148206,2009,D31,Shooting,2009/01/03 05:00:00+00,21,Humber Summit (21),-79.5529431,43.75144038,569
-8833784.26515136,5425439.2712222,563,3100835,2009,D33,Shooting,2009/01/04 05:00:00+00,42,Banbury-Don Mills (42),-79.35523422,43.74094056,570
-8830586.79756868,5421865.32171083,564,3118823,2009,D54,Other,2009/01/06 05:00:00+00,44,Flemingdon Park (44),-79.32651088,43.71774082,571
-8845519.99445082,5414620.838401,565,3167296,2009,D12,Stabbing,2009/01/16 05:00:00+00,91,Weston-Pellam Park (91),-79.46065807,43.67068681,572
-8847040.83242848,5417365.68557412,566,3043662,2009,D12,Shooting,2009/01/20 05:00:00+00,110,Keelesdale-Eglinton West (110),-79.47431999,43.68851935,573
-8851154.83345388,5418878.35275941,567,3065148,2009,D12,Shooting,2009/02/01 05:00:00+00,113,Weston (113),-79.51127669,43.69834448,574
-8817134.33581763,5432336.0393753,568,2874543,2009,D41,Shooting,2009/02/10 05:00:00+00,135,Morningside (135),-79.20566536,43.78568446,575
-8851194.46875858,5429307.80650317,569,3219115,2009,D31,Shooting,2009/02/22 05:00:00+00,24,Black Creek (24),-79.51163274,43.76604243,576
-8847355.01721971,5417542.84569896,570,2904889,2009,D12,Shooting,2009/02/26 05:00:00+00,110,Keelesdale-Eglinton West (110),-79.47714236,43.68967013,577
-8824991.36566536,5427332.49220992,571,3082434,2009,D41,Shooting,2009/02/28 05:00:00+00,126,Dorset Park (126),-79.27624626,43.75322647,578
-8852827.45778363,5428550.23896777,572,3180676,2009,D31,Stabbing,2009/03/12 04:00:00+00,24,Black Creek (24),-79.52630213,43.76112761,579
-8823411.03521224,5423124.40507587,573,3159164,2009,D41,Stabbing,2009/04/02 04:00:00+00,124,Kennedy Park (124),-79.26204991,43.72591499,580
-8831435.22240734,5413877.93447847,574,3233433,2009,D55,Stabbing,2009/04/17 04:00:00+00,70,South Riverdale (70),-79.33413241,43.66585945,581
-8846824.96501152,5416669.71556006,575,3104776,2009,D12,Shooting,2009/04/21 04:00:00+00,110,Keelesdale-Eglinton West (110),-79.47238082,43.68399832,582
-8849764.23371448,5416743.48910117,576,3185090,2009,D12,Shooting,2009/04/22 04:00:00+00,111,Rockcliffe-Smythe (111),-79.49878472,43.68447757,583
-8850283.64155296,5413575.04886854,577,3103646,2009,D11,Shooting,2009/05/01 04:00:00+00,114,Lambton Baby Point (114),-79.50345064,43.6638912,584
-8842883.37895305,5411435.19661799,578,3201614,2009,D14,Stabbing,2009/05/05 04:00:00+00,84,Little Portugal (84),-79.43697295,43.6499839,585
-8849946.42253269,5414208.12919441,579,3059077,2009,D12,Shooting,2009/05/11 04:00:00+00,111,Rockcliffe-Smythe (111),-79.50042135,43.66800509,586
-8833300.62649166,5412765.76938363,580,3330600,2009,D55,Stabbing,2009/05/20 04:00:00+00,70,South Riverdale (70),-79.35088962,43.65863192,587
-8847942.53254905,5416629.14151816,581,3386271,2009,D23,Stabbing,2009/05/20 04:00:00+00,111,Rockcliffe-Smythe (111),-79.4824201,43.68373474,588
-8855701.26060724,5418486.33549972,582,3250588,2009,D12,Stabbing,2009/06/15 04:00:00+00,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,589
-8846291.58880333,5421555.59594254,583,3420102,2009,D32,Other,2009/06/17 04:00:00+00,31,Yorkdale-Glen Park (31),-79.46758942,43.71572986,590
-8833473.40769971,5410716.48251206,584,3155134,2009,D51,Stabbing,2009/06/21 04:00:00+00,70,South Riverdale (70),-79.35244174,43.64531212,591
-8833473.40769971,5410716.48251206,585,3155134,2009,D51,Stabbing,2009/06/21 04:00:00+00,70,South Riverdale (70),-79.35244174,43.64531212,592
-8829877.85382558,5414258.38795684,586,3041325,2009,D55,Other,2009/05/09 04:00:00+00,65,Greenwood-Coxwell (65),-79.32014233,43.66833167,593
-8851091.23217601,5424497.82817702,587,3440867,2009,D31,Other,2009/07/07 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51070535,43.7348302,594
-8826067.05703684,5430160.44461142,588,3096999,2009,D41,Other,2009/07/11 04:00:00+00,126,Dorset Park (126),-79.28590936,43.77157355,595
-8808494.81789202,5433589.63341131,589,3501395,2009,D43,Shooting,2009/07/19 04:00:00+00,131,Rouge (131),-79.12805525,43.79381376,596
-8827496.55403272,5432030.26527718,590,3139087,2009,D42,Stabbing,2009/07/20 04:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.29875075,43.78370141,597
-8839595.13700479,5413886.35370922,591,3523913,2009,D14,Shooting,2009/07/25 04:00:00+00,79,University (79),-79.40743417,43.66591416,598
-8838255.06963504,5414807.70183229,592,3505649,2009,D53,Shooting,2009/08/01 04:00:00+00,95,Annex (95),-79.39539614,43.67190098,599
-8861736.32768875,5427608.24101793,593,3523721,2009,D23,Shooting,2009/08/02 04:00:00+00,1,West Humber-Clairville (1),-79.60633187,43.75501571,600
-8841689.16794611,5414490.42853552,794,4911563,2013,D14,Other,2013/01/19 05:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.42624517,43.66983944,601
-8833972.32384633,5432541.20459395,795,4902220,2013,D33,Other,2013/02/02 05:00:00+00,47,Don Valley Village (47),-79.35692358,43.78701499,602
-8851753.24473498,5427121.42951662,796,4954079,2013,D31,Shooting,2013/02/11 05:00:00+00,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,603
-8841538.30888538,5408774.36886037,797,4834800,2013,D14,Shooting,2013/02/10 05:00:00+00,82,Niagara (82),-79.42488998,43.63268619,604
-8859515.03519236,5424140.19849096,798,4920035,2013,D23,Shooting,2013/02/17 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,605
-8844917.71481742,5418059.68196177,799,4896103,2013,D13,Stabbing,2013/03/04 05:00:00+00,109,Caledonia-Fairbank (109),-79.4552477,43.69302722,606
-8857713.65317359,5423222.32730717,800,4847120,2013,D23,Other,2013/03/06 05:00:00+00,4,Rexdale-Kipling (4),-79.57019557,43.72655067,607
-8827876.3349471,5425873.6977479,801,4968037,2013,D41,Other,2013/03/13 04:00:00+00,119,Wexford/Maryvale (119),-79.30216238,43.74375996,608
-8835664.463596,5413497.53821662,802,4779022,2013,D51,Shooting,2013/03/21 04:00:00+00,73,Moss Park (73),-79.37212433,43.6633875,609
-8838773.93200802,5410584.25251541,803,4907315,2013,D14,Shooting,2013/03/28 04:00:00+00,77,Waterfront Communities-The Island (77),-79.40005716,43.64445256,610
-8835538.42210255,5412713.82926057,804,5147700,2013,D51,Other,2013/07/09 04:00:00+00,73,Moss Park (73),-79.37099208,43.65829436,611
-8845097.53920965,5422806.96445334,805,4902638,2013,D32,Shooting,2013/03/30 04:00:00+00,31,Yorkdale-Glen Park (31),-79.45686309,43.72385422,612
-8831358.14479192,5436970.01963649,806,4822914,2013,D42,Other,2013/02/06 05:00:00+00,116,Steeles (116),-79.33344001,43.81572936,613
-8840544.25366246,5431712.12172264,807,5020177,2013,D32,Other,2013/07/13 04:00:00+00,36,Newtonbrook West (36),-79.41596023,43.78163807,614
-8831358.14479192,5436970.01963649,808,4822914,2013,D42,Other,2013/02/06 05:00:00+00,116,Steeles (116),-79.33344001,43.81572936,615
-8834164.20302621,5413347.93387951,809,4837042,2013,D51,Other,2013/04/06 04:00:00+00,72,Regent Park (72),-79.35864726,43.66241529,616
-8839882.22440557,5410544.36821184,810,4799559,2013,D14,Other,2013/07/14 04:00:00+00,82,Niagara (82),-79.41001312,43.64419329,617
-8818177.19239211,5437438.53379963,811,4948721,2013,D42,Shooting,2013/04/25 04:00:00+00,132,Malvern (132),-79.2150335,43.81876618,618
-8858895.78824217,5410295.29942183,812,5172838,2013,D22,Stabbing,2013/07/15 04:00:00+00,11,Eringate-Centennial-West Deane (11),-79.58081487,43.64257418,619
-8841593.2628652,5427986.13525931,813,4924967,2013,D32,Stabbing,2013/04/25 04:00:00+00,38,Lansing-Westgate (38),-79.42538364,43.75746765,620
-8851928.66755455,5425302.50059325,814,4913839,2013,D31,Other,2013/04/29 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51822816,43.7400529,621
-8823590.61358839,5417912.03899809,815,4929615,2013,D41,Stabbing,2013/04/30 04:00:00+00,122,Birchcliffe-Cliffside (122),-79.26366309,43.69206823,622
-8858895.78824217,5410295.29942183,816,5172838,2013,D22,Stabbing,2013/07/15 04:00:00+00,11,Eringate-Centennial-West Deane (11),-79.58081487,43.64257418,623
-8858895.78824217,5410295.29942183,817,5172838,2013,D22,Stabbing,2013/07/15 04:00:00+00,11,Eringate-Centennial-West Deane (11),-79.58081487,43.64257418,624
-8841143.52321684,5411585.01614641,818,4832188,2013,D14,Shooting,2013/05/19 04:00:00+00,81,Trinity-Bellwoods (81),-79.42134356,43.65095771,625
-8827670.89705323,5421060.90276002,819,4823588,2013,D54,Other,2013/05/16 04:00:00+00,54,O'Connor-Parkview (54),-79.3003169,43.71251782,626
-8818712.49331429,5437923.15496007,820,5001151,2013,D42,Shooting,2013/05/29 04:00:00+00,131,Rouge (131),-79.21984219,43.82190724,627
-8825867.00144035,5435747.86062218,821,5067942,2013,D42,Other,2013/06/03 04:00:00+00,129,Agincourt North (129),-79.28411223,43.80780683,628
-8846672.94377531,5409631.83584849,822,5162653,2013,D11,Shooting,2013/08/05 04:00:00+00,87,High Park-Swansea (87),-79.47101519,43.63826102,629
-8834000.86727696,5416504.6466064,823,5096311,2013,D54,Stabbing,2013/06/27 04:00:00+00,57,Broadview North (57),-79.35717999,43.68292598,630
-8854984.15046631,5422409.43236783,824,5143553,2013,D23,Shooting,2013/08/12 04:00:00+00,5,Elms-Old Rexdale (5),-79.54567603,43.72127341,631
-8851714.4142702,5427127.06066913,825,5159817,2013,D31,Shooting,2013/07/28 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,632
-8851058.18475878,5426716.21439604,826,5192957,2013,D31,Shooting,2013/08/23 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,633
-8826472.31898266,5428242.27693842,827,GO-20141326860,2014,D41,Other,2014/01/14 05:00:00+00,119,Wexford/Maryvale (119),-79.28954989,43.75912955,634
-8851058.18475878,5426716.21439604,828,5192957,2013,D31,Shooting,2013/08/23 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,635
-8851826.05770071,5418304.17505823,829,GO-20141428622,2014,D23,Shooting,2014/01/29 05:00:00+00,8,Humber Heights-Westmount (8),-79.5173064,43.69461525,636
-8818773.86931554,5429837.98912528,830,GO-20141431240,2014,D43,Other,2014/01/29 05:00:00+00,137,Woburn (137),-79.22039354,43.76948182,637
-8827572.71882832,5419574.41075245,831,GO-20141381673,2014,D54,Stabbing,2014/02/02 05:00:00+00,54,O'Connor-Parkview (54),-79.29943495,43.702865,638
-8827844.10350173,5430041.62500509,832,GO-20141462653,2014,D41,Other,2014/02/03 05:00:00+00,119,Wexford/Maryvale (119),-79.30187284,43.77080279,639
-8839252.41212251,5424318.40074374,833,GO-20141470629,2014,D32,Shooting,2014/02/04 05:00:00+00,105,Lawrence Park North (105),-79.40435542,43.73366557,640
-8855794.94375111,5405111.85836729,834,GO-20141500533,2014,D22,Shooting,2014/02/09 05:00:00+00,20,Alderwood (20),-79.55295951,43.60886852,641
-8859099.78788822,5425046.58690863,835,GO-20141518863,2014,D23,Stabbing,2014/02/12 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58264743,43.73839195,642
-8831680.02287316,5421964.01301978,836,GO-20141663866,2014,D54,Shooting,2014/03/08 05:00:00+00,44,Flemingdon Park (44),-79.33633149,43.71838158,643
-8852148.8007344,5408694.11003607,837,GO-20141667340,2014,D22,Stabbing,2014/03/09 05:00:00+00,14,Islington-City Centre West (14),-79.52020565,43.63216436,644
-8853047.77130105,5419833.51733694,838,5143282,2013,D12,Shooting,2013/09/03 04:00:00+00,113,Weston (113),-79.52828124,43.70454767,645
-8835125.04830544,5435474.47657774,839,5114771,2013,D33,Stabbing,2013/09/12 04:00:00+00,48,Hillcrest Village (48),-79.36727868,43.8060345,646
-8830262.64300385,5416572.30921957,840,5245469,2013,D54,Stabbing,2013/09/14 04:00:00+00,65,Greenwood-Coxwell (65),-79.32359895,43.68336554,647
-8857733.09846224,5415490.81351635,841,5269597,2013,D23,Shooting,2013/09/17 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.57037025,43.67633938,648
-8831061.01080709,5416111.78038753,842,GO-20141668180,2014,D55,Other,2014/03/12 04:00:00+00,65,Greenwood-Coxwell (65),-79.33077081,43.68037372,649
-8819741.97930473,5428532.03586722,843,GO-20141703051,2014,D43,Stabbing,2014/03/15 04:00:00+00,137,Woburn (137),-79.22909022,43.76100951,650
-8846299.08283145,5417857.88069176,844,5126688,2013,D12,Stabbing,2013/09/20 04:00:00+00,110,Keelesdale-Eglinton West (110),-79.46765674,43.69171645,651
-8833348.61187136,5413355.9017601,845,GO-20141703847,2014,D55,Stabbing,2014/03/15 04:00:00+00,70,South Riverdale (70),-79.35132068,43.66246707,652
-8828657.23783543,5416928.05407166,846,GO-20141731923,2014,D55,Shooting,2014/03/19 04:00:00+00,62,East End-Danforth (62),-79.30917735,43.68567653,653
-8828657.23783543,5416928.05407166,847,GO-20141731923,2014,D55,Shooting,2014/03/19 04:00:00+00,62,East End-Danforth (62),-79.30917735,43.68567653,654
-8844593.06376767,5414282.16932032,848,GO-20141766614,2014,D11,Shooting,2014/03/25 04:00:00+00,91,Weston-Pellam Park (91),-79.45233131,43.6684862,655
-8835207.21767437,5413663.09511034,849,GO-20141824235,2014,D51,Shooting,2014/04/04 04:00:00+00,71,Cabbagetown-South St.James Town (71),-79.36801682,43.66446336,656
-8817948.36738642,5437488.82980604,850,GO-20141880069,2014,D42,Shooting,2014/04/12 04:00:00+00,131,Rouge (131),-79.21297793,43.81909218,657
-8852066.99760658,5419521.2466583,851,5128923,2013,D12,Stabbing,2013/10/13 04:00:00+00,113,Weston (113),-79.5194708,43.70251974,658
-8844032.23505985,5418572.72416766,852,GO-20142003751,2014,D13,Shooting,2014/05/02 04:00:00+00,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,659
-8830664.3349336,5415213.17479022,853,GO-20142145283,2014,D55,Shooting,2014/05/24 04:00:00+00,65,Greenwood-Coxwell (65),-79.32720741,43.67453551,660
-8826519.6631621,5436045.6626085,854,GO-20142242196,2014,D42,Other,2014/06/10 04:00:00+00,130,Milliken (130),-79.28997519,43.8097374,661
-8835689.57393354,5412694.72645963,855,GO-20142439822,2014,D51,Shooting,2014/07/06 04:00:00+00,73,Moss Park (73),-79.3723499,43.65817021,662
-8844132.14096326,5422076.66465683,856,GO-20142452482,2014,D32,Shooting,2014/07/08 04:00:00+00,31,Yorkdale-Glen Park (31),-79.44819077,43.71911297,663
-8830643.03951501,5432056.85868635,857,GO-20142499434,2014,D33,Other,2014/07/15 04:00:00+00,46,Pleasant View (46),-79.32701611,43.78387388,664
-8857960.2915242,5411616.57085097,858,GO-20142665166,2014,D22,Stabbing,2014/08/09 04:00:00+00,13,Etobicoke West Mall (13),-79.57241116,43.65116281,665
-8849764.23371448,5416743.48910117,859,GO-20142728301,2014,D12,Shooting,2014/08/18 04:00:00+00,111,Rockcliffe-Smythe (111),-79.49878472,43.68447757,666
-8838149.47307927,5410519.11967681,860,GO-20142777149,2014,D14,Shooting,2014/08/26 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39444755,43.64402916,667
-8841753.04084353,5413243.4780318,861,GO-20142804113,2014,D14,Other,2014/08/30 04:00:00+00,80,Palmerston-Little Italy (80),-79.42681895,43.66173647,668
-8835844.06646245,5414098.85295627,862,GO-20141272537,2014,D51,Other,2014/01/03 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,669
-8835374.76575316,5414234.19729601,863,GO-20142849540,2014,D51,Other,2014/09/05 04:00:00+00,71,Cabbagetown-South St.James Town (71),-79.36952193,43.66817448,670
-8827271.77215094,5417486.54505655,864,GO-20142870125,2014,D54,Stabbing,2014/09/08 04:00:00+00,62,East End-Danforth (62),-79.2967315,43.68930442,671
-8850322.43528231,5419576.63581028,865,GO-20142870490,2014,D12,Shooting,2014/09/08 04:00:00+00,113,Weston (113),-79.50379913,43.70287945,672
-8838248.16671341,5428383.55478003,866,GO-20142886898,2014,D32,Shooting,2014/09/11 04:00:00+00,40,St.Andrew-Windfields (40),-79.39533413,43.76004617,673
-8853273.86897922,5410975.02534288,867,GO-20142891423,2014,D22,Other,2014/09/11 04:00:00+00,14,Islington-City Centre West (14),-79.53031231,43.64699274,674
-8819318.23721025,5428348.88939739,868,GO-20142905498,2014,D43,Shooting,2014/09/14 04:00:00+00,137,Woburn (137),-79.22528368,43.75982126,675
-8833381.41772529,5432638.99864599,869,GO-20142910832,2014,D33,Other,2014/09/14 04:00:00+00,47,Don Valley Village (47),-79.35161538,43.78764919,676
-8849952.9135722,5428721.91400691,870,GO-20142929457,2014,D31,Shooting,2014/09/17 04:00:00+00,27,York University Heights (27),-79.50047966,43.76224141,677
-8859224.47573666,5426344.5483571,871,GO-20142966747,2014,D23,Stabbing,2014/09/23 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,678
-8831120.91961745,5416317.33476999,872,GO-20142992607,2014,D54,Stabbing,2014/09/27 04:00:00+00,65,Greenwood-Coxwell (65),-79.33130898,43.68170912,679
-8818788.12488953,5425730.92364932,873,GO-20143005270,2014,D43,Shooting,2014/09/29 04:00:00+00,139,Scarborough Village (139),-79.2205216,43.74283338,680
-8843772.61129065,5418528.39885395,874,GO-20143017592,2014,D13,Stabbing,2014/09/30 04:00:00+00,107,Oakwood Village (107),-79.44496106,43.69607159,681
-8847009.39691748,5415884.88623264,875,GO-20143045566,2014,D12,Shooting,2014/10/05 04:00:00+00,90,Junction Area (90),-79.4740376,43.67889965,682
-8855094.76641792,5419239.95909346,876,GO-20143053009,2014,D23,Shooting,2014/10/06 04:00:00+00,6,Kingsview Village-The Westway (6),-79.54666971,43.70069296,683
-8855094.76641792,5419239.95909346,877,GO-20143053009,2014,D23,Shooting,2014/10/06 04:00:00+00,6,Kingsview Village-The Westway (6),-79.54666971,43.70069296,684
-8834728.06741654,5412548.82790843,878,GO-20143053896,2014,D51,Shooting,2014/10/06 04:00:00+00,72,Regent Park (72),-79.36371254,43.657222,685
-8834438.58219393,5433115.03703798,879,GO-20143094406,2014,D33,Other,2014/10/13 04:00:00+00,47,Don Valley Village (47),-79.36111205,43.79073623,686
-8843108.68848922,5414278.89135743,880,GO-20143107536,2014,D11,Other,2014/10/15 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.43899694,43.6684649,687
-8848336.54566033,5425736.255026,881,GO-20143208371,2014,D31,Shooting,2014/10/30 04:00:00+00,26,Downsview-Roding-CFB (26),-79.48595958,43.74286798,688
-8846724.23868347,5417744.22749044,882,GO-20143252379,2014,D12,Shooting,2014/11/06 05:00:00+00,110,Keelesdale-Eglinton West (110),-79.47147598,43.69097822,689
-8835084.36214475,5412437.6864582,883,5260102,2013,D51,Shooting,2013/09/23 04:00:00+00,73,Moss Park (73),-79.36691319,43.65649967,690
-8847906.94482104,5416151.64717462,884,4934653,2013,D12,Other,2013/05/24 04:00:00+00,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,691
-8837054.48670044,5411505.4513834,885,5237175,2013,D52,Stabbing,2013/10/06 04:00:00+00,76,Bay Street Corridor (76),-79.38461112,43.65044055,692
-8838643.6425628,5412228.0918429,886,5229819,2013,D52,Other,2013/10/20 04:00:00+00,78,Kensington-Chinatown (78),-79.39888675,43.65513745,693
-8834728.65073067,5412964.74971791,887,GO-20135070453,2013,D51,Other,2013/11/01 04:00:00+00,72,Regent Park (72),-79.36371778,43.65992508,694
-8841254.92731044,5415105.69201037,888,GO-2013939200,2013,D13,Other,2013/11/09 05:00:00+00,94,Wychwood (94),-79.42234432,43.67383716,695
-8827411.1909076,5415882.60357404,889,GO-2013943773,2013,D55,Shooting,2013/11/10 05:00:00+00,63,The Beaches (63),-79.29798392,43.67888482,696
-8838236.98578376,5423779.67259746,890,GO-20131036741,2013,D32,Stabbing,2013/11/25 05:00:00+00,105,Lawrence Park North (105),-79.39523369,43.73016865,697
-8851019.75059139,5420905.76716352,891,GO-20131225193,2013,D12,Other,2013/12/26 05:00:00+00,23,Pelmo Park-Humberlea (23),-79.51006322,43.71151049,698
-8824535.3075227,5438288.0856313,892,GO-20131231259,2013,D42,Other,2013/12/27 05:00:00+00,130,Milliken (130),-79.27214942,43.82427242,699
-8844353.17694418,5427308.03763215,893,4832295,2013,D32,Other,2013/07/04 04:00:00+00,33,Clanton Park (33),-79.45017637,43.75306779,700
-8819444.1684974,5439142.64295471,894,1786165,2006,D42,Shooting,2006/07/12 04:00:00+00,131,Rouge (131),-79.22641494,43.82981059,701
-8823553.56534866,5421067.50046602,896,4140412,2011,D41,Other,2011/10/17 04:00:00+00,120,Clairlea-Birchmount (120),-79.26333028,43.71256066,702
-8841307.23188639,5410089.65747662,897,3405116,2011,D14,Other,2011/10/07 04:00:00+00,84,Little Portugal (84),-79.42281418,43.64123734,703
-8854604.76807571,5429679.23127148,898,4913786,2013,D31,Shooting,2013/02/24 05:00:00+00,21,Humber Summit (21),-79.54226798,43.76845195,704
-8839966.24390444,5429876.05768778,899,5000885,2013,D32,Shooting,2013/06/16 04:00:00+00,51,Willowdale East (51),-79.41076788,43.76972877,705
-8859449.42237129,5426985.90840782,900,GO-20131032372,2013,D23,Shooting,2013/11/24 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,706
-8847942.53254905,5416629.14151816,901,3386271,2009,D12,Other,2009/05/20 04:00:00+00,111,Rockcliffe-Smythe (111),-79.4824201,43.68373474,707
-8832238.30459102,5420367.90192019,902,GO-20143392120,2014,D53,Stabbing,2014/11/29 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,708
-8832238.30459102,5420367.90192019,903,GO-20143392120,2014,D53,Stabbing,2014/11/29 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,709
-8832238.30459102,5420367.90192019,904,GO-20143392120,2014,D53,Stabbing,2014/11/29 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,710
-8837211.29912754,5412243.94874896,905,GO-20143310199,2014,D52,Shooting,2014/11/16 05:00:00+00,76,Bay Street Corridor (76),-79.38601979,43.65524051,711
-8835844.06646245,5414098.85295627,907,GO-20143420091,2014,D51,Stabbing,2014/12/01 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,712
